iter	Logloss
280	0.0003734511348
281	0.0003734483521
282	0.0003734228976
283	0.0003733973997
284	0.0003734330261
285	0.0003734287972
286	0.0003734287972
287	0.0003733693512
288	0.0003734819019
289	0.0003732536081
290	0.0003732536081
291	0.0003733470816
292	0.0003733555412
293	0.0003733671537
294	0.0003733743919
295	0.0003722162497
296	0.0003722470639
297	0.0003721958094
298	0.0003721322591
299	0.0003722306638
300	0.0003722083904
301	0.0003722083904
302	0.0003722089681
303	0.0003722220116
304	0.0003721558691
305	0.0003721542739
306	0.0003721419629
307	0.0003720735739
308	0.0003721656579
309	0.0003721597752
310	0.0003691947027
311	0.0003692808021
312	0.0003692281676
313	0.0003691649004
314	0.0003692167873
315	0.0003692078538
316	0.0003691048748
317	0.0003692221188
318	0.000369203068
319	0.0003691954919
320	0.0003692183155
321	0.000369289408
322	0.0003691849526
323	0.0003691455126
324	0.000366301676
325	0.0003661516336
326	0.000366229666
327	0.0003662194808
328	0.0003645983842
329	0.000363443025
330	0.0003634418734
331	0.0003634181171
332	0.0003634250815
333	0.0003633884941
334	0.0003634042732
335	0.0003633701532
336	0.0003633701532
337	0.0003633701532
338	0.0003633701532
339	0.0003633640931
340	0.0003633974767
341	0.0003634289196
342	0.0003633946638
343	0.0003619190796
344	0.0003619163309
345	0.0003619906422
346	0.0003600235463
347	0.0003599148149
348	0.0003599256344
349	0.0003599479059
350	0.0003599348039
351	0.0003598540152
352	0.0003598540152
353	0.0003598977256
354	0.0003599301238
355	0.0003598585291
356	0.0003598573549
357	0.0003588706017
358	0.0003588340501
359	0.0003568783147
360	0.000356800018
361	0.0003568389144
362	0.0003568203073
363	0.0003568014254
364	0.0003567605619
365	0.0003567583209
366	0.0003567358531
367	0.0003567474901
368	0.0003549004087
369	0.0003549279985
370	0.0003539130504
371	0.0003540201394
372	0.000353879629
373	0.0003539847131
374	0.0003539847131
375	0.0003538994859
376	0.0003539376195
377	0.0003539300811
378	0.0003539629456
379	0.0003539261279
380	0.000353898608
381	0.0003515616555
382	0.0003498099457
383	0.0003497588252
384	0.0003497753085
385	0.0003497899
386	0.0003499040006
387	0.0003498015483
388	0.0003498015483
389	0.0003497741587
390	0.0003497612474
391	0.0003489226894
392	0.0003488624202
393	0.000348822983
394	0.0003488299889
395	0.0003487647697
396	0.0003487851627
397	0.000348817425
398	0.0003487244688
399	0.0003487510919
400	0.0003487713433
401	0.00034879053
402	0.0003487592136
403	0.0003487978645
404	0.0003487936998
405	0.0003486552321
406	0.0003486013195
407	0.0003485193036
408	0.0003468557161
409	0.0003468968836
410	0.0003468823279
411	0.0003468425386
412	0.0003466482175
413	0.0003466368486
414	0.0003466454291
415	0.000346706191
416	0.0003464373631
417	0.0003463791913
418	0.0003463423849
419	0.00034644085
420	0.0003464605464
421	0.0003462244802
422	0.0003462388055
423	0.0003462247728
424	0.000346209141
425	0.0003461979477
426	0.0003462139212
427	0.000346215035
428	0.000346212577
429	0.000346212577
430	0.000346212577
431	0.000346212577
432	0.0003462153503
433	0.0003461809038
434	0.0003461826689
435	0.000346132568
436	0.0003461409313
437	0.0003461930637
438	0.0003461836809
439	0.0003461836809
440	0.0003461543562
441	0.0003461543562
442	0.0003461543562
443	0.0003461543562
444	0.0003461543562
445	0.0003461861276
446	0.0003461861276
447	0.0003461861276
448	0.0003462032395
449	0.0003461395475
450	0.0003461087975
451	0.0003461087975
452	0.000346092318
453	0.0003461994504
454	0.0003461439633
455	0.0003445041899
456	0.0003445204258
457	0.0003445149434
458	0.0003444817806
459	0.0003445365182
460	0.0003444541475
461	0.0003445366296
462	0.0003445346832
463	0.0003445346832
464	0.0003445175449
465	0.0003445439981
466	0.0003445647819
467	0.0003445397692
468	0.0003445051999
469	0.0003444557408
470	0.0003444494032
471	0.0003444459899
472	0.0003444100594
473	0.0003443992965
474	0.0003443985546
475	0.0003443824999
476	0.0003443206015
477	0.0003443002877
478	0.0003442527448
479	0.0003442702683
480	0.0003442488312
481	0.0003442008069
482	0.0003442044166
483	0.000344148954
484	0.0003442569209
485	0.0003441930628
486	0.0003442398014
487	0.0003442371074
488	0.0003441351535
489	0.0003441583727
490	0.0003441432507
491	0.0003440756716
492	0.0003440552181
493	0.000344072481
494	0.0003432160361
495	0.0003431763026
496	0.0003420371169
497	0.0003419934348
498	0.0003419543383
499	0.0003420176773
500	0.0003419630472
501	0.0003419485482
502	0.0003420329333
503	0.0003420290915
504	0.0003420060497
505	0.0003420060497
506	0.0003420115416
507	0.0003419643083
508	0.0003420771762
509	0.000341963893
510	0.0003419245757
511	0.0003419245757
512	0.0003419245757
513	0.0003419245757
514	0.0003419245757
515	0.0003420244548
516	0.00034155342
517	0.0003415821783
518	0.0003416570711
519	0.0003416269007
520	0.0003415052182
521	0.0003415815364
522	0.0003415251507
523	0.0003415713135
524	0.0003413380111
525	0.00034130876
526	0.0003413612775
527	0.000341291297
528	0.0003413055412
529	0.000340865299
530	0.0003408359045
531	0.0003408359045
532	0.0003408359045
533	0.0003408359045
534	0.0003408359045
535	0.0003408359045
536	0.0003408359045
537	0.0003408359045
538	0.0003408359045
539	0.0003408359045
540	0.0003408359045
541	0.0003408359045
542	0.0003408359045
543	0.0003408359045
544	0.0003408359045
545	0.0003408359045
546	0.0003408359045
547	0.0003408359045
548	0.0003408359045
549	0.0003408359045
550	0.0003408359045
551	0.0003408359045
552	0.0003408359045
553	0.0003408359045
554	0.0003408359045
555	0.0003408359045
556	0.0003408359045
557	0.0003408359045
558	0.0003408359045
559	0.0003408359045
560	0.0003408359045
561	0.0003408359045
562	0.0003408359045
563	0.0003408359045
564	0.0003408359045
565	0.0003408359045
566	0.0003408359045
567	0.0003408359045
568	0.0003408359045
569	0.0003408359045
570	0.0003408359045
571	0.0003408359045
572	0.0003408359045
573	0.0003408359045
574	0.0003408359045
575	0.0003408359045
576	0.0003408359045
577	0.0003408359045
578	0.0003408359045
579	0.0003408359045
580	0.0003408359045
581	0.0003408359045
582	0.0003408359045
583	0.0003408359045
584	0.0003408359045
585	0.0003408359045
586	0.0003408359045
587	0.0003408359045
588	0.0003408359045
589	0.0003408359045
590	0.0003408359045
591	0.0003408359045
592	0.0003408359045
593	0.0003408359045
594	0.0003408359045
595	0.0003408359045
596	0.0003408359045
597	0.0003408359045
598	0.0003408359045
599	0.0003408359045
600	0.0003408359045
601	0.0003408359045
602	0.0003408359045
603	0.0003408359045
604	0.0003408359045
605	0.0003408359045
606	0.0003408359045
607	0.0003408359045
608	0.0003408359045
609	0.0003408359045
610	0.0003408359045
611	0.0003408359045
612	0.0003408359045
613	0.0003408359045
614	0.0003408359045
615	0.0003408359045
616	0.0003408359045
617	0.0003408359045
618	0.0003408359045
619	0.0003408359045
620	0.0003408359045
621	0.0003408359045
622	0.0003408359045
623	0.0003408359045
624	0.0003408359045
625	0.0003408359045
626	0.0003408359045
627	0.0003408359045
628	0.0003408359045
629	0.0003408359045
630	0.0003408359045
631	0.0003408359045
632	0.0003408359045
633	0.0003408359045
634	0.0003408359045
635	0.0003408359045
636	0.0003408359045
637	0.0003408359045
638	0.0003408359045
639	0.0003408359045
640	0.0003408359045
641	0.0003408359045
642	0.0003408359045
643	0.0003408359045
644	0.0003408359045
645	0.0003408359045
646	0.0003408359045
647	0.0003408359045
648	0.0003408359045
649	0.0003408359045
650	0.0003408359045
651	0.0003408359045
652	0.0003408359045
653	0.0003408359045
654	0.0003408359045
655	0.0003408359045
656	0.0003408359045
657	0.0003408359045
658	0.0003408359045
659	0.0003408359045
660	0.0003408359045
661	0.0003408359045
662	0.0003408359045
663	0.0003408359045
664	0.0003408359045
665	0.0003408359045
666	0.0003408359045
667	0.0003408359045
668	0.0003408359045
669	0.0003408359045
670	0.0003408359045
671	0.0003408359045
672	0.0003408359045
673	0.0003408359045
674	0.0003408359045
675	0.0003408359045
676	0.0003408359045
677	0.0003408359045
678	0.0003408359045
679	0.0003408359045
680	0.0003408359045
681	0.0003408359045
682	0.0003408359045
683	0.0003408359045
684	0.0003408359045
685	0.0003408359045
686	0.0003408359045
687	0.0003408359045
688	0.0003408359045
689	0.0003408359045
690	0.0003408359045
691	0.0003408359045
692	0.0003408359045
693	0.0003408359045
694	0.0003408359045
695	0.0003408359045
696	0.0003408359045
697	0.0003408359045
698	0.0003408359045
699	0.0003408359045
700	0.0003408359045
701	0.0003408359045
702	0.0003408359045
703	0.0003408359045
704	0.0003408359045
705	0.0003408359045
706	0.0003408359045
707	0.0003408359045
708	0.0003408359045
709	0.0003408359045
710	0.0003408359045
711	0.0003408359045
712	0.0003408359045
713	0.0003408359045
714	0.0003408359045
715	0.0003408359045
716	0.0003408359045
717	0.0003408359045
718	0.0003408359045
719	0.0003408359045
720	0.0003408359045
721	0.0003408359045
722	0.0003408359045
723	0.0003408359045
724	0.0003408359045
725	0.0003408359045
726	0.0003408359045
727	0.0003408359045
728	0.0003408359045
729	0.0003408359045
730	0.0003408359045
731	0.0003408359045
732	0.0003408359045
733	0.0003408359045
734	0.0003408359045
735	0.0003408359045
736	0.0003408359045
737	0.0003408359045
738	0.0003408359045
739	0.0003408359045
740	0.0003408359045
741	0.0003408359045
742	0.0003408359045
743	0.0003408359045
744	0.0003408359045
745	0.0003408359045
746	0.0003408359045
747	0.0003408359045
748	0.0003408359045
749	0.0003408359045
750	0.0003408359045
751	0.0003408359045
752	0.0003408359045
753	0.0003408359045
754	0.0003408359045
755	0.0003408359045
756	0.0003408359045
757	0.0003408359045
758	0.0003408359045
759	0.0003408359045
760	0.0003408359045
761	0.0003408359045
762	0.0003408359045
763	0.0003408359045
764	0.0003408359045
765	0.0003408359045
766	0.0003408359045
767	0.0003408359045
768	0.0003408359045
769	0.0003408359045
770	0.0003408359045
771	0.0003408359045
772	0.0003408359045
773	0.0003408359045
774	0.0003408359045
775	0.0003408359045
776	0.0003408359045
777	0.0003408359045
778	0.0003408359045
779	0.0003408359045
780	0.0003408359045
781	0.0003408359045
782	0.0003408359045
783	0.0003408359045
784	0.0003408359045
785	0.0003408359045
786	0.0003408359045
787	0.0003408359045
788	0.0003408359045
789	0.0003408359045
790	0.0003408359045
791	0.0003408359045
792	0.0003408359045
793	0.0003408359045
794	0.0003408359045
795	0.0003408359045
796	0.0003408359045
797	0.0003408359045
798	0.0003408359045
799	0.0003408359045
800	0.0003408359045
801	0.0003408359045
802	0.0003408359045
803	0.0003408359045
804	0.0003408359045
805	0.0003408359045
806	0.0003408359045
807	0.0003408359045
808	0.0003408359045
809	0.0003408359045
810	0.0003408359045
811	0.0003408359045
812	0.0003408359045
813	0.0003408359045
814	0.0003408359045
815	0.0003408359045
816	0.0003408359045
817	0.0003408359045
818	0.0003408359045
819	0.0003408359045
820	0.0003408359045
821	0.0003408359045
822	0.0003408359045
823	0.0003408359045
824	0.0003408359045
825	0.0003408359045
826	0.0003408359045
827	0.0003408359045
828	0.0003408359045
829	0.0003408359045
830	0.0003408359045
831	0.0003408359045
832	0.0003408359045
833	0.0003408359045
834	0.0003408359045
835	0.0003408359045
836	0.0003408359045
837	0.0003408359045
838	0.0003408359045
839	0.0003408359045
840	0.0003408359045
841	0.0003408359045
842	0.0003408359045
843	0.0003408359045
844	0.0003408359045
845	0.0003408359045
846	0.0003408359045
847	0.0003408359045
848	0.0003408359045
849	0.0003408359045
850	0.0003408359045
851	0.0003408359045
852	0.0003408359045
853	0.0003408359045
854	0.0003408359045
855	0.0003408359045
856	0.0003408359045
857	0.0003408359045
858	0.0003408359045
859	0.0003408359045
860	0.0003408359045
861	0.0003408359045
862	0.0003408359045
863	0.0003408359045
864	0.0003408359045
865	0.0003408359045
866	0.0003408359045
867	0.0003408359045
868	0.0003408359045
869	0.0003408359045
870	0.0003408359045
871	0.0003408359045
872	0.0003408359045
873	0.0003408359045
874	0.0003408359045
875	0.0003408359045
876	0.0003408359045
877	0.0003408359045
878	0.0003408359045
879	0.0003408359045
880	0.0003408359045
881	0.0003408359045
882	0.0003408359045
883	0.0003408359045
884	0.0003408359045
885	0.0003408359045
886	0.0003408359045
887	0.0003408359045
888	0.0003408359045
889	0.0003408359045
890	0.0003408359045
891	0.0003408359045
892	0.0003408359045
893	0.0003408359045
894	0.0003408359045
895	0.0003408359045
896	0.0003408359045
897	0.0003408359045
898	0.0003408359045
899	0.0003408359045
900	0.0003408359045
901	0.0003408359045
902	0.0003408359045
903	0.0003408359045
904	0.0003408359045
905	0.0003408359045
906	0.0003408359045
907	0.0003408359045
908	0.0003408359045
909	0.0003408359045
910	0.0003408359045
911	0.0003408359045
912	0.0003408359045
913	0.0003408359045
914	0.0003408359045
915	0.0003408359045
916	0.0003408359045
917	0.0003408359045
918	0.0003408359045
919	0.0003408359045
920	0.0003408359045
921	0.0003408359045
922	0.0003408359045
923	0.0003408359045
924	0.0003408359045
925	0.0003408359045
926	0.0003408359045
927	0.0003408359045
928	0.0003408359045
929	0.0003408359045
930	0.0003408359045
931	0.0003408359045
932	0.0003408359045
933	0.0003408359045
934	0.0003408359045
935	0.0003408359045
936	0.0003408359045
937	0.0003408359045
938	0.0003408359045
939	0.0003408359045
940	0.0003408359045
941	0.0003408359045
942	0.0003408359045
943	0.0003408359045
944	0.0003408359045
945	0.0003408359045
946	0.0003408359045
947	0.0003408359045
948	0.0003408359045
949	0.0003408359045
950	0.0003408359045
951	0.0003408359045
952	0.0003408359045
953	0.0003408359045
954	0.0003408359045
955	0.0003408359045
956	0.0003408359045
957	0.0003408359045
958	0.0003408359045
959	0.0003408359045
960	0.0003408359045
961	0.0003408359045
962	0.0003408359045
963	0.0003408359045
964	0.0003408359045
965	0.0003408359045
966	0.0003408359045
967	0.0003408359045
968	0.0003408359045
969	0.0003408359045
970	0.0003408359045
971	0.0003408359045
972	0.0003408359045
973	0.0003408359045
974	0.0003408359045
975	0.0003408359045
976	0.0003408359045
977	0.0003408359045
978	0.0003408359045
979	0.0003408359045
980	0.0003408359045
981	0.0003408359045
982	0.0003408359045
983	0.0003408359045
984	0.0003408359045
985	0.0003408359045
986	0.0003408359045
987	0.0003408359045
988	0.0003408359045
989	0.0003408359045
990	0.0003408359045
991	0.0003408359045
992	0.0003408359045
993	0.0003408359045
994	0.0003408359045
995	0.0003408359045
996	0.0003408359045
997	0.0003408359045
998	0.0003408359045
999	0.0003408359045
